chr	site	depth	LMNA	TNNT2	SCNSA	MYBPC3	MYH6	MYH7
chr1	156084592	1	1	0	0	0	0	0	NM_170707
chr1	156084593	1	1	0	0	0	0	0	NM_170707
chr1	156084594	1	1	0	0	0	0	0	NM_170707
chr1	156084595	1	1	0	0	0	0	0	NM_170707
chr1	156084596	1	1	0	0	0	0	0	NM_170707
chr1	156084597	1	1	0	0	0	0	0	NM_170707
chr1	156084598	2	1	0	0	0	0	0	NM_170707
chr1	156084599	2	1	0	0	0	0	0	NM_170707
chr1	156084600	2	1	0	0	0	0	0	NM_170707
chr1	156084601	2	1	0	0	0	0	0	NM_170707
chr1	156084602	2	1	0	0	0	0	0	NM_170707
chr1	156084603	2	1	0	0	0	0	0	NM_170707
chr1	156084604	2	1	0	0	0	0	0	NM_170707
chr1	156084605	2	1	0	0	0	0	0	NM_170707
chr1	156084606	2	1	0	0	0	0	0	NM_170707
chr1	156084607	2	1	0	0	0	0	0	NM_170707
chr1	156084608	2	1	0	0	0	0	0	NM_170707
chr1	156084609	2	1	0	0	0	0	0	NM_170707
chr1	156084610	2	1	0	0	0	0	0	NM_170707
chr1	156084611	2	1	0	0	0	0	0	NM_170707
chr1	156084612	2	1	0	0	0	0	0	NM_170707
chr1	156084613	2	1	0	0	0	0	0	NM_170707
chr1	156084614	2	1	0	0	0	0	0	NM_170707
chr1	156084615	2	1	0	0	0	0	0	NM_170707
chr1	156084616	2	1	0	0	0	0	0	NM_170707
chr1	156084617	2	1	0	0	0	0	0	NM_170707
chr1	156084618	2	1	0	0	0	0	0	NM_170707
chr1	156084619	2	1	0	0	0	0	0	NM_170707
chr1	156084620	2	1	0	0	0	0	0	NM_170707
chr1	156084621	2	1	0	0	0	0	0	NM_170707
chr1	156084622	4	1	0	0	0	0	0	NM_170707
chr1	156084623	4	1	0	0	0	0	0	NM_170707
chr1	156084624	4	1	0	0	0	0	0	NM_170707
chr1	156084625	4	1	0	0	0	0	0	NM_170707
chr1	156084626	4	1	0	0	0	0	0	NM_170707
chr1	156084627	4	1	0	0	0	0	0	NM_170707
chr1	156084628	4	1	0	0	0	0	0	NM_170707
chr1	156084629	4	1	0	0	0	0	0	NM_170707
chr1	156084630	5	1	0	0	0	0	0	NM_170707
chr1	156084631	5	1	0	0	0	0	0	NM_170707
chr1	156084632	6	1	0	0	0	0	0	NM_170707
chr1	156084633	6	1	0	0	0	0	0	NM_170707
chr1	156084634	6	1	0	0	0	0	0	NM_170707
chr1	156084635	6	1	0	0	0	0	0	NM_170707
chr1	156084636	6	1	0	0	0	0	0	NM_170707
chr1	156084637	6	1	0	0	0	0	0	NM_170707
chr1	156084638	6	1	0	0	0	0	0	NM_170707
chr1	156084639	6	1	0	0	0	0	0	NM_170707
chr1	156084640	6	1	0	0	0	0	0	NM_170707
chr1	156084641	6	1	0	0	0	0	0	NM_170707
chr1	156084642	6	1	0	0	0	0	0	NM_170707
chr1	156084643	6	1	0	0	0	0	0	NM_170707
chr1	156084644	6	1	0	0	0	0	0	NM_170707
chr1	156084645	6	1	0	0	0	0	0	NM_170707
chr1	156084646	7	1	0	0	0	0	0	NM_170707
chr1	156084647	7	1	0	0	0	0	0	NM_170707
chr1	156084648	7	1	0	0	0	0	0	NM_170707
chr1	156084649	7	1	0	0	0	0	0	NM_170707
chr1	156084650	7	1	0	0	0	0	0	NM_170707
chr1	156084651	7	1	0	0	0	0	0	NM_170707
chr1	156084652	7	1	0	0	0	0	0	NM_170707
chr1	156084653	7	1	0	0	0	0	0	NM_170707
chr1	156084654	7	1	0	0	0	0	0	NM_170707
chr1	156084655	7	1	0	0	0	0	0	NM_170707
chr1	156084656	7	1	0	0	0	0	0	NM_170707
chr1	156084657	7	1	0	0	0	0	0	NM_170707
chr1	156084658	7	1	0	0	0	0	0	NM_170707
chr1	156084659	7	1	0	0	0	0	0	NM_170707
chr1	156084660	8	1	0	0	0	0	0	NM_170707
chr1	156084661	8	1	0	0	0	0	0	NM_170707
chr1	156084662	8	1	0	0	0	0	0	NM_170707
chr1	156084663	8	1	0	0	0	0	0	NM_170707
chr1	156084664	10	1	0	0	0	0	0	NM_170707
chr1	156084665	10	1	0	0	0	0	0	NM_170707
chr1	156084666	10	1	0	0	0	0	0	NM_170707
chr1	156084667	10	1	0	0	0	0	0	NM_170707
chr1	156084668	10	1	0	0	0	0	0	NM_170707
chr1	156084669	10	1	0	0	0	0	0	NM_170707
chr1	156084670	10	1	0	0	0	0	0	NM_170707
chr1	156084671	10	1	0	0	0	0	0	NM_170707
chr1	156084672	10	1	0	0	0	0	0	NM_170707
chr1	156084673	10	1	0	0	0	0	0	NM_170707
chr1	156084674	10	1	0	0	0	0	0	NM_170707
chr1	156084675	10	1	0	0	0	0	0	NM_170707
chr1	156084676	10	1	0	0	0	0	0	NM_170707
chr1	156084677	10	1	0	0	0	0	0	NM_170707
chr1	156084678	10	1	0	0	0	0	0	NM_170707
chr1	156084679	11	1	0	0	0	0	0	NM_170707
chr1	156084680	11	1	0	0	0	0	0	NM_170707
chr1	156084681	10	1	0	0	0	0	0	NM_170707
chr1	156084682	10	1	0	0	0	0	0	NM_170707
chr1	156084683	11	1	0	0	0	0	0	NM_170707
chr1	156084684	11	1	0	0	0	0	0	NM_170707
chr1	156084685	11	1	0	0	0	0	0	NM_170707
chr1	156084686	11	1	0	0	0	0	0	NM_170707
chr1	156084687	11	1	0	0	0	0	0	NM_170707
chr1	156084688	11	1	0	0	0	0	0	NM_170707
chr1	156084689	12	1	0	0	0	0	0	NM_170707
chr1	156084690	12	1	0	0	0	0	0	NM_170707
chr1	156084691	12	1	0	0	0	0	0	NM_170707
chr1	156084692	12	1	0	0	0	0	0	NM_170707
chr1	156084693	12	1	0	0	0	0	0	NM_170707
chr1	156084694	13	1	0	0	0	0	0	NM_170707
chr1	156084695	13	1	0	0	0	0	0	NM_170707
chr1	156084696	13	1	0	0	0	0	0	NM_170707
chr1	156084697	13	1	0	0	0	0	0	NM_170707
chr1	156084698	13	1	0	0	0	0	0	NM_170707
chr1	156084699	12	1	0	0	0	0	0	NM_170707
chr1	156084700	12	1	0	0	0	0	0	NM_170707
chr1	156084701	12	1	0	0	0	0	0	NM_170707
chr1	156084702	12	1	0	0	0	0	0	NM_170707
chr1	156084703	12	1	0	0	0	0	0	NM_170707
chr1	156084704	12	1	0	0	0	0	0	NM_170707
chr1	156084705	12	1	0	0	0	0	0	NM_170707
chr1	156084706	13	1	0	0	0	0	0	NM_170707
chr1	156084707	13	1	0	0	0	0	0	NM_170707
chr1	156084708	13	1	0	0	0	0	0	NM_170707
chr1	156084709	13	1	0	0	0	0	0	NM_170707
chr1	156084710	14	1	0	0	0	0	0	NM_170707
chr1	156084711	14	1	0	0	0	0	0	NM_170707
chr1	156084712	14	1	0	0	0	0	0	NM_170707
chr1	156084713	14	1	0	0	0	0	0	NM_170707
chr1	156084714	14	1	0	0	0	0	0	NM_170707
chr1	156084715	14	1	0	0	0	0	0	NM_170707
chr1	156084716	14	1	0	0	0	0	0	NM_170707
chr1	156084717	14	1	0	0	0	0	0	NM_170707
chr1	156084718	15	1	0	0	0	0	0	NM_170707
chr1	156084719	15	1	0	0	0	0	0	NM_170707
chr1	156084720	15	1	0	0	0	0	0	NM_170707
chr1	156084721	16	1	0	0	0	0	0	NM_170707
chr1	156084722	14	1	0	0	0	0	0	NM_170707
chr1	156084723	14	1	0	0	0	0	0	NM_170707
chr1	156084724	14	1	0	0	0	0	0	NM_170707
chr1	156084725	14	1	0	0	0	0	0	NM_170707
chr1	156084726	14	1	0	0	0	0	0	NM_170707
chr1	156084727	14	1	0	0	0	0	0	NM_170707
chr1	156084728	14	1	0	0	0	0	0	NM_170707
chr1	156084729	14	1	0	0	0	0	0	NM_170707
chr1	156084730	13	1	0	0	0	0	0	NM_170707
chr1	156084731	13	1	0	0	0	0	0	NM_170707
chr1	156084732	12	1	0	0	0	0	0	NM_170707
chr1	156084733	12	1	0	0	0	0	0	NM_170707
chr1	156084734	12	1	0	0	0	0	0	NM_170707
chr1	156084735	13	1	0	0	0	0	0	NM_170707
chr1	156084736	16	1	0	0	0	0	0	NM_170707
chr1	156084737	16	1	0	0	0	0	0	NM_170707
chr1	156084738	17	1	0	0	0	0	0	NM_170707
chr1	156084739	17	1	0	0	0	0	0	NM_170707
chr1	156084740	17	1	0	0	0	0	0	NM_170707
chr1	156084741	17	1	0	0	0	0	0	NM_170707
chr1	156084742	17	1	0	0	0	0	0	NM_170707
chr1	156084743	17	1	0	0	0	0	0	NM_170707
chr1	156084744	17	1	0	0	0	0	0	NM_170707
chr1	156084745	17	1	0	0	0	0	0	NM_170707
chr1	156084746	18	1	0	0	0	0	0	NM_170707
chr1	156084747	17	1	0	0	0	0	0	NM_170707
chr1	156084748	21	1	0	0	0	0	0	NM_170707
chr1	156084749	21	1	0	0	0	0	0	NM_170707
chr1	156084750	21	1	0	0	0	0	0	NM_170707
chr1	156084751	21	1	0	0	0	0	0	NM_170707
chr1	156084752	21	1	0	0	0	0	0	NM_170707
chr1	156084753	34	1	0	0	0	0	0	NM_170707
chr1	156084754	34	1	0	0	0	0	0	NM_170707
chr1	156084755	34	1	0	0	0	0	0	NM_170707
chr1	156084756	35	1	0	0	0	0	0	NM_170707
chr1	156084757	35	1	0	0	0	0	0	NM_170707
chr1	156084758	36	1	0	0	0	0	0	NM_170707
chr1	156084759	36	1	0	0	0	0	0	NM_170707
chr1	156084760	36	1	0	0	0	0	0	NM_170707
chr1	156084761	40	1	0	0	0	0	0	NM_170707
chr1	156084762	40	1	0	0	0	0	0	NM_170707
chr1	156084763	40	1	0	0	0	0	0	NM_170707
chr1	156084764	39	1	0	0	0	0	0	NM_170707
chr1	156084765	39	1	0	0	0	0	0	NM_170707
chr1	156084766	39	1	0	0	0	0	0	NM_170707
chr1	156084767	39	1	0	0	0	0	0	NM_170707
chr1	156084768	41	1	0	0	0	0	0	NM_170707
chr1	156084769	42	1	0	0	0	0	0	NM_170707
chr1	156084770	42	1	0	0	0	0	0	NM_170707
chr1	156084771	42	1	0	0	0	0	0	NM_170707
chr1	156084772	42	1	0	0	0	0	0	NM_170707
chr1	156084773	43	1	0	0	0	0	0	NM_170707
chr1	156084774	43	1	0	0	0	0	0	NM_170707
chr1	156084775	43	1	0	0	0	0	0	NM_170707
chr1	156084776	43	1	0	0	0	0	0	NM_170707
chr1	156084777	44	1	0	0	0	0	0	NM_170707
chr1	156084778	44	1	0	0	0	0	0	NM_170707
chr1	156084779	43	1	0	0	0	0	0	NM_170707
chr1	156084780	43	1	0	0	0	0	0	NM_170707
chr1	156084781	46	1	0	0	0	0	0	NM_170707
chr1	156084782	47	1	0	0	0	0	0	NM_170707
chr1	156084783	49	1	0	0	0	0	0	NM_170707
chr1	156084784	49	1	0	0	0	0	0	NM_170707
chr1	156084785	50	1	0	0	0	0	0	NM_170707
chr1	156084786	50	1	0	0	0	0	0	NM_170707
chr1	156084787	50	1	0	0	0	0	0	NM_170707
chr1	156084788	50	1	0	0	0	0	0	NM_170707
chr1	156084789	50	1	0	0	0	0	0	NM_170707
chr1	156084790	50	1	0	0	0	0	0	NM_170707
chr1	156084791	52	1	0	0	0	0	0	NM_170707
chr1	156084792	52	1	0	0	0	0	0	NM_170707
chr1	156084793	53	1	0	0	0	0	0	NM_170707
chr1	156084794	53	1	0	0	0	0	0	NM_170707
chr1	156084795	53	1	0	0	0	0	0	NM_170707
chr1	156084796	54	1	0	0	0	0	0	NM_170707
chr1	156084797	54	1	0	0	0	0	0	NM_170707
chr1	156084798	60	1	0	0	0	0	0	NM_170707
chr1	156084799	60	1	0	0	0	0	0	NM_170707
chr1	156084800	62	1	0	0	0	0	0	NM_170707
chr1	156084801	67	1	0	0	0	0	0	NM_170707
chr1	156084802	69	1	0	0	0	0	0	NM_170707
chr1	156084803	69	1	0	0	0	0	0	NM_170707
chr1	156084804	70	1	0	0	0	0	0	NM_170707
chr1	156084805	70	1	0	0	0	0	0	NM_170707
chr1	156084806	70	1	0	0	0	0	0	NM_170707
chr1	156084807	69	1	0	0	0	0	0	NM_170707
chr1	156084808	70	1	0	0	0	0	0	NM_170707
chr1	156084809	77	1	0	0	0	0	0	NM_170707
chr1	156084810	88	1	0	0	0	0	0	NM_170707
chr1	156084811	89	1	0	0	0	0	0	NM_170707
chr1	156084812	90	1	0	0	0	0	0	NM_170707
chr1	156084813	92	1	0	0	0	0	0	NM_170707
chr1	156084814	95	1	0	0	0	0	0	NM_170707
chr1	156084815	95	1	0	0	0	0	0	NM_170707
chr1	156084816	95	1	0	0	0	0	0	NM_170707
chr1	156084817	96	1	0	0	0	0	0	NM_170707
chr1	156084818	95	1	0	0	0	0	0	NM_170707
chr1	156084819	94	1	0	0	0	0	0	NM_170707
chr1	156084820	94	1	0	0	0	0	0	NM_170707
chr1	156084821	94	1	0	0	0	0	0	NM_170707
chr1	156084822	96	1	0	0	0	0	0	NM_170707
chr1	156084823	96	1	0	0	0	0	0	NM_170707
chr1	156084824	96	1	0	0	0	0	0	NM_170707
chr1	156084825	96	1	0	0	0	0	0	NM_170707
chr1	156084826	97	1	0	0	0	0	0	NM_170707
chr1	156084827	97	1	0	0	0	0	0	NM_170707
chr1	156084828	106	1	0	0	0	0	0	NM_170707
chr1	156084829	106	1	0	0	0	0	0	NM_170707
chr1	156084830	109	1	0	0	0	0	0	NM_170707
chr1	156084831	110	1	0	0	0	0	0	NM_170707
chr1	156084832	110	1	0	0	0	0	0	NM_170707
chr1	156084833	110	1	0	0	0	0	0	NM_170707
chr1	156084834	110	1	0	0	0	0	0	NM_170707
chr1	156084835	110	1	0	0	0	0	0	NM_170707
chr1	156084836	108	1	0	0	0	0	0	NM_170707
chr1	156084837	113	1	0	0	0	0	0	NM_170707
chr1	156084838	121	1	0	0	0	0	0	NM_170707
chr1	156084839	124	1	0	0	0	0	0	NM_170707
chr1	156084840	128	1	0	0	0	0	0	NM_170707
chr1	156084841	130	1	0	0	0	0	0	NM_170707
chr1	156084842	130	1	0	0	0	0	0	NM_170707
chr1	156084843	138	1	0	0	0	0	0	NM_170707
chr1	156084844	140	1	0	0	0	0	0	NM_170707
chr1	156084845	140	1	0	0	0	0	0	NM_170707
chr1	156084846	139	1	0	0	0	0	0	NM_170707
chr1	156084847	139	1	0	0	0	0	0	NM_170707
chr1	156084848	140	1	0	0	0	0	0	NM_170707
chr1	156084849	136	1	0	0	0	0	0	NM_170707
chr1	156084850	137	1	0	0	0	0	0	NM_170707
chr1	156084851	138	1	0	0	0	0	0	NM_170707
chr1	156084852	135	1	0	0	0	0	0	NM_170707
chr1	156084853	135	1	0	0	0	0	0	NM_170707
chr1	156084854	124	1	0	0	0	0	0	NM_170707
chr1	156084855	124	1	0	0	0	0	0	NM_170707
chr1	156084856	123	1	0	0	0	0	0	NM_170707
chr1	156084857	123	1	0	0	0	0	0	NM_170707
chr1	156084858	123	1	0	0	0	0	0	NM_170707
chr1	156084859	123	1	0	0	0	0	0	NM_170707
chr1	156084860	126	1	0	0	0	0	0	NM_170707
chr1	156084861	126	1	0	0	0	0	0	NM_170707
chr1	156084862	122	1	0	0	0	0	0	NM_170707
chr1	156084863	122	1	0	0	0	0	0	NM_170707
chr1	156084864	124	1	0	0	0	0	0	NM_170707
chr1	156084865	125	1	0	0	0	0	0	NM_170707
chr1	156084866	127	1	0	0	0	0	0	NM_170707
chr1	156084867	127	1	0	0	0	0	0	NM_170707
chr1	156084868	131	1	0	0	0	0	0	NM_170707
chr1	156084869	129	1	0	0	0	0	0	NM_170707
chr1	156084870	131	1	0	0	0	0	0	NM_170707
chr1	156084871	131	1	0	0	0	0	0	NM_170707
chr1	156084872	131	1	0	0	0	0	0	NM_170707
chr1	156084873	131	1	0	0	0	0	0	NM_170707
chr1	156084874	130	1	0	0	0	0	0	NM_170707
chr1	156084875	134	1	0	0	0	0	0	NM_170707
chr1	156084876	134	1	0	0	0	0	0	NM_170707
chr1	156084877	134	1	0	0	0	0	0	NM_170707
chr1	156084878	132	1	0	0	0	0	0	NM_170707
chr1	156084879	131	1	0	0	0	0	0	NM_170707
chr1	156084880	132	1	0	0	0	0	0	NM_170707
chr1	156084881	133	1	0	0	0	0	0	NM_170707
chr1	156084882	132	1	0	0	0	0	0	NM_170707
chr1	156084883	131	1	0	0	0	0	0	NM_170707
chr1	156084884	124	1	0	0	0	0	0	NM_170707
chr1	156084885	125	1	0	0	0	0	0	NM_170707
chr1	156084886	125	1	0	0	0	0	0	NM_170707
chr1	156084887	124	1	0	0	0	0	0	NM_170707
chr1	156084888	132	1	0	0	0	0	0	NM_170707
chr1	156084889	132	1	0	0	0	0	0	NM_170707
chr1	156084890	131	1	0	0	0	0	0	NM_170707
chr1	156084891	132	1	0	0	0	0	0	NM_170707
chr1	156084892	131	1	0	0	0	0	0	NM_170707
chr1	156084893	131	1	0	0	0	0	0	NM_170707
chr1	156084894	129	1	0	0	0	0	0	NM_170707
chr1	156084895	129	1	0	0	0	0	0	NM_170707
chr1	156084896	129	1	0	0	0	0	0	NM_170707
chr1	156084897	129	1	0	0	0	0	0	NM_170707
chr1	156084898	129	1	0	0	0	0	0	NM_170707
chr1	156084899	123	1	0	0	0	0	0	NM_170707
chr1	156084900	122	1	0	0	0	0	0	NM_170707
chr1	156084901	122	1	0	0	0	0	0	NM_170707
chr1	156084902	115	1	0	0	0	0	0	NM_170707
chr1	156084903	113	1	0	0	0	0	0	NM_170707
chr1	156084904	114	1	0	0	0	0	0	NM_170707
chr1	156084905	115	1	0	0	0	0	0	NM_170707
chr1	156084906	115	1	0	0	0	0	0	NM_170707
chr1	156084907	115	1	0	0	0	0	0	NM_170707
chr1	156084908	117	1	0	0	0	0	0	NM_170707
chr1	156084909	115	1	0	0	0	0	0	NM_170707
chr1	156084910	111	1	0	0	0	0	0	NM_170707
chr1	156084911	94	1	0	0	0	0	0	NM_170707
chr1	156084912	93	1	0	0	0	0	0	NM_170707
chr1	156084913	92	1	0	0	0	0	0	NM_170707
chr1	156084914	87	1	0	0	0	0	0	NM_170707
chr1	156084915	86	1	0	0	0	0	0	NM_170707
chr1	156084916	85	1	0	0	0	0	0	NM_170707
chr1	156084917	82	1	0	0	0	0	0	NM_170707
chr1	156084918	82	1	0	0	0	0	0	NM_170707
chr1	156084919	82	1	0	0	0	0	0	NM_170707
chr1	156084920	82	1	0	0	0	0	0	NM_170707
chr1	156084921	81	1	0	0	0	0	0	NM_170707
chr1	156084922	79	1	0	0	0	0	0	NM_170707
chr1	156084923	79	1	0	0	0	0	0	NM_170707
chr1	156084924	80	1	0	0	0	0	0	NM_170707
chr1	156084925	80	1	0	0	0	0	0	NM_170707
chr1	156084926	80	1	0	0	0	0	0	NM_170707
chr1	156084927	79	1	0	0	0	0	0	NM_170707
chr1	156084928	80	1	0	0	0	0	0	NM_170707
chr1	156084929	71	1	0	0	0	0	0	NM_170707
chr1	156084930	71	1	0	0	0	0	0	NM_170707
chr1	156084931	69	1	0	0	0	0	0	NM_170707
chr1	156084932	68	1	0	0	0	0	0	NM_170707
chr1	156084933	68	1	0	0	0	0	0	NM_170707
chr1	156084934	68	1	0	0	0	0	0	NM_170707
chr1	156084935	69	1	0	0	0	0	0	NM_170707
chr1	156084936	70	1	0	0	0	0	0	NM_170707
